patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,crop_file,outer_test_fold
ketone_01_c0_wD10,ketone_01_c0,ketone,1,0.0,D10,4,10,crops/ketone/ketone_01_c0/ketone_01_c0_wD10.png,3
ketone_01_c0_wD11,ketone_01_c0,ketone,1,0.0,D11,4,11,crops/ketone/ketone_01_c0/ketone_01_c0_wD11.png,4
ketone_01_c0_wD12,ketone_01_c0,ketone,1,0.0,D12,4,12,crops/ketone/ketone_01_c0/ketone_01_c0_wD12.png,4
ketone_01_c0_wE01,ketone_01_c0,ketone,1,0.0,E01,5,1,crops/ketone/ketone_01_c0/ketone_01_c0_wE01.png,5
ketone_01_c0_wE02,ketone_01_c0,ketone,1,0.0,E02,5,2,crops/ketone/ketone_01_c0/ketone_01_c0_wE02.png,1
ketone_01_c0_wE03,ketone_01_c0,ketone,1,0.0,E03,5,3,crops/ketone/ketone_01_c0/ketone_01_c0_wE03.png,1
ketone_01_c0_wE04,ketone_01_c0,ketone,1,0.0,E04,5,4,crops/ketone/ketone_01_c0/ketone_01_c0_wE04.png,4
ketone_01_c0_wE05,ketone_01_c0,ketone,1,0.0,E05,5,5,crops/ketone/ketone_01_c0/ketone_01_c0_wE05.png,5
ketone_01_c0_wE06,ketone_01_c0,ketone,1,0.0,E06,5,6,crops/ketone/ketone_01_c0/ketone_01_c0_wE06.png,5
ketone_01_c0_wE07,ketone_01_c0,ketone,1,0.0,E07,5,7,crops/ketone/ketone_01_c0/ketone_01_c0_wE07.png,2
ketone_01_c0_wE08,ketone_01_c0,ketone,1,0.0,E08,5,8,crops/ketone/ketone_01_c0/ketone_01_c0_wE08.png,1
ketone_01_c0_wE09,ketone_01_c0,ketone,1,0.0,E09,5,9,crops/ketone/ketone_01_c0/ketone_01_c0_wE09.png,5
ketone_01_c0_wE10,ketone_01_c0,ketone,1,0.0,E10,5,10,crops/ketone/ketone_01_c0/ketone_01_c0_wE10.png,1
ketone_01_c0_wE11,ketone_01_c0,ketone,1,0.0,E11,5,11,crops/ketone/ketone_01_c0/ketone_01_c0_wE11.png,1
ketone_01_c0_wE12,ketone_01_c0,ketone,1,0.0,E12,5,12,crops/ketone/ketone_01_c0/ketone_01_c0_wE12.png,4
ketone_01_c0_wF01,ketone_01_c0,ketone,1,0.0,F01,6,1,crops/ketone/ketone_01_c0/ketone_01_c0_wF01.png,1
ketone_01_c0_wF02,ketone_01_c0,ketone,1,0.0,F02,6,2,crops/ketone/ketone_01_c0/ketone_01_c0_wF02.png,2
ketone_01_c0_wF03,ketone_01_c0,ketone,1,0.0,F03,6,3,crops/ketone/ketone_01_c0/ketone_01_c0_wF03.png,5
ketone_01_c0_wF04,ketone_01_c0,ketone,1,0.0,F04,6,4,crops/ketone/ketone_01_c0/ketone_01_c0_wF04.png,3
ketone_01_c0_wF05,ketone_01_c0,ketone,1,0.0,F05,6,5,crops/ketone/ketone_01_c0/ketone_01_c0_wF05.png,2
ketone_01_c0_wF06,ketone_01_c0,ketone,1,0.0,F06,6,6,crops/ketone/ketone_01_c0/ketone_01_c0_wF06.png,2
ketone_01_c0_wF07,ketone_01_c0,ketone,1,0.0,F07,6,7,crops/ketone/ketone_01_c0/ketone_01_c0_wF07.png,4
ketone_01_c0_wF08,ketone_01_c0,ketone,1,0.0,F08,6,8,crops/ketone/ketone_01_c0/ketone_01_c0_wF08.png,4
ketone_01_c0_wF09,ketone_01_c0,ketone,1,0.0,F09,6,9,crops/ketone/ketone_01_c0/ketone_01_c0_wF09.png,4
ketone_01_c0_wF10,ketone_01_c0,ketone,1,0.0,F10,6,10,crops/ketone/ketone_01_c0/ketone_01_c0_wF10.png,2
ketone_01_c0_wF11,ketone_01_c0,ketone,1,0.0,F11,6,11,crops/ketone/ketone_01_c0/ketone_01_c0_wF11.png,4
ketone_01_c0_wF12,ketone_01_c0,ketone,1,0.0,F12,6,12,crops/ketone/ketone_01_c0/ketone_01_c0_wF12.png,1
ketone_01_c0_wG01,ketone_01_c0,ketone,1,0.0,G01,7,1,crops/ketone/ketone_01_c0/ketone_01_c0_wG01.png,4
ketone_01_c0_wG02,ketone_01_c0,ketone,1,0.0,G02,7,2,crops/ketone/ketone_01_c0/ketone_01_c0_wG02.png,3
ketone_01_c0_wG03,ketone_01_c0,ketone,1,0.0,G03,7,3,crops/ketone/ketone_01_c0/ketone_01_c0_wG03.png,2
ketone_01_c0_wG04,ketone_01_c0,ketone,1,0.0,G04,7,4,crops/ketone/ketone_01_c0/ketone_01_c0_wG04.png,3
ketone_01_c0_wG05,ketone_01_c0,ketone,1,0.0,G05,7,5,crops/ketone/ketone_01_c0/ketone_01_c0_wG05.png,4
ketone_01_c0_wG06,ketone_01_c0,ketone,1,0.0,G06,7,6,crops/ketone/ketone_01_c0/ketone_01_c0_wG06.png,1
ketone_01_c0_wG07,ketone_01_c0,ketone,1,0.0,G07,7,7,crops/ketone/ketone_01_c0/ketone_01_c0_wG07.png,3
ketone_01_c0_wG08,ketone_01_c0,ketone,1,0.0,G08,7,8,crops/ketone/ketone_01_c0/ketone_01_c0_wG08.png,3
ketone_01_c0_wG09,ketone_01_c0,ketone,1,0.0,G09,7,9,crops/ketone/ketone_01_c0/ketone_01_c0_wG09.png,1
ketone_01_c0_wG10,ketone_01_c0,ketone,1,0.0,G10,7,10,crops/ketone/ketone_01_c0/ketone_01_c0_wG10.png,5
ketone_01_c0_wG11,ketone_01_c0,ketone,1,0.0,G11,7,11,crops/ketone/ketone_01_c0/ketone_01_c0_wG11.png,1
ketone_01_c0_wG12,ketone_01_c0,ketone,1,0.0,G12,7,12,crops/ketone/ketone_01_c0/ketone_01_c0_wG12.png,1
ketone_01_c0_wH01,ketone_01_c0,ketone,1,0.0,H01,8,1,crops/ketone/ketone_01_c0/ketone_01_c0_wH01.png,2
ketone_01_c0_wH02,ketone_01_c0,ketone,1,0.0,H02,8,2,crops/ketone/ketone_01_c0/ketone_01_c0_wH02.png,2
ketone_01_c0_wH03,ketone_01_c0,ketone,1,0.0,H03,8,3,crops/ketone/ketone_01_c0/ketone_01_c0_wH03.png,5
ketone_01_c0_wH04,ketone_01_c0,ketone,1,0.0,H04,8,4,crops/ketone/ketone_01_c0/ketone_01_c0_wH04.png,2
ketone_01_c0_wH05,ketone_01_c0,ketone,1,0.0,H05,8,5,crops/ketone/ketone_01_c0/ketone_01_c0_wH05.png,1
ketone_01_c0_wH06,ketone_01_c0,ketone,1,0.0,H06,8,6,crops/ketone/ketone_01_c0/ketone_01_c0_wH06.png,2
ketone_01_c0_wH07,ketone_01_c0,ketone,1,0.0,H07,8,7,crops/ketone/ketone_01_c0/ketone_01_c0_wH07.png,4
ketone_01_c0_wH08,ketone_01_c0,ketone,1,0.0,H08,8,8,crops/ketone/ketone_01_c0/ketone_01_c0_wH08.png,5
ketone_01_c0_wH09,ketone_01_c0,ketone,1,0.0,H09,8,9,crops/ketone/ketone_01_c0/ketone_01_c0_wH09.png,3
ketone_01_c0_wH10,ketone_01_c0,ketone,1,0.0,H10,8,10,crops/ketone/ketone_01_c0/ketone_01_c0_wH10.png,3
ketone_01_c0_wH11,ketone_01_c0,ketone,1,0.0,H11,8,11,crops/ketone/ketone_01_c0/ketone_01_c0_wH11.png,5
ketone_01_c0_wH12,ketone_01_c0,ketone,1,0.0,H12,8,12,crops/ketone/ketone_01_c0/ketone_01_c0_wH12.png,3
ketone_02_c0.01_wA01,ketone_02_c0.01,ketone,2,0.01,A01,1,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA01.png,4
ketone_02_c0.01_wA02,ketone_02_c0.01,ketone,2,0.01,A02,1,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA02.png,4
ketone_02_c0.01_wA03,ketone_02_c0.01,ketone,2,0.01,A03,1,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA03.png,4
ketone_02_c0.01_wA04,ketone_02_c0.01,ketone,2,0.01,A04,1,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA04.png,2
ketone_02_c0.01_wA05,ketone_02_c0.01,ketone,2,0.01,A05,1,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA05.png,5
ketone_02_c0.01_wA06,ketone_02_c0.01,ketone,2,0.01,A06,1,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA06.png,1
ketone_02_c0.01_wA07,ketone_02_c0.01,ketone,2,0.01,A07,1,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA07.png,3
ketone_02_c0.01_wA08,ketone_02_c0.01,ketone,2,0.01,A08,1,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA08.png,3
ketone_02_c0.01_wA09,ketone_02_c0.01,ketone,2,0.01,A09,1,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA09.png,5
ketone_02_c0.01_wA10,ketone_02_c0.01,ketone,2,0.01,A10,1,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA10.png,3
ketone_02_c0.01_wA11,ketone_02_c0.01,ketone,2,0.01,A11,1,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA11.png,1
ketone_02_c0.01_wA12,ketone_02_c0.01,ketone,2,0.01,A12,1,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wA12.png,1
ketone_02_c0.01_wB01,ketone_02_c0.01,ketone,2,0.01,B01,2,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB01.png,3
ketone_02_c0.01_wB02,ketone_02_c0.01,ketone,2,0.01,B02,2,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB02.png,5
ketone_02_c0.01_wB03,ketone_02_c0.01,ketone,2,0.01,B03,2,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB03.png,4
ketone_02_c0.01_wB04,ketone_02_c0.01,ketone,2,0.01,B04,2,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB04.png,2
ketone_02_c0.01_wB05,ketone_02_c0.01,ketone,2,0.01,B05,2,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB05.png,5
ketone_02_c0.01_wB06,ketone_02_c0.01,ketone,2,0.01,B06,2,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB06.png,4
ketone_02_c0.01_wB07,ketone_02_c0.01,ketone,2,0.01,B07,2,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB07.png,4
ketone_02_c0.01_wB08,ketone_02_c0.01,ketone,2,0.01,B08,2,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB08.png,2
ketone_02_c0.01_wB09,ketone_02_c0.01,ketone,2,0.01,B09,2,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB09.png,5
ketone_02_c0.01_wB10,ketone_02_c0.01,ketone,2,0.01,B10,2,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB10.png,2
ketone_02_c0.01_wB11,ketone_02_c0.01,ketone,2,0.01,B11,2,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB11.png,3
ketone_02_c0.01_wB12,ketone_02_c0.01,ketone,2,0.01,B12,2,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB12.png,2
ketone_02_c0.01_wC01,ketone_02_c0.01,ketone,2,0.01,C01,3,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC01.png,1
ketone_02_c0.01_wC02,ketone_02_c0.01,ketone,2,0.01,C02,3,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC02.png,3
ketone_02_c0.01_wC03,ketone_02_c0.01,ketone,2,0.01,C03,3,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC03.png,1
ketone_02_c0.01_wC04,ketone_02_c0.01,ketone,2,0.01,C04,3,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC04.png,2
ketone_02_c0.01_wC05,ketone_02_c0.01,ketone,2,0.01,C05,3,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC05.png,3
ketone_02_c0.01_wC06,ketone_02_c0.01,ketone,2,0.01,C06,3,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC06.png,4
ketone_02_c0.01_wC07,ketone_02_c0.01,ketone,2,0.01,C07,3,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC07.png,4
ketone_02_c0.01_wC08,ketone_02_c0.01,ketone,2,0.01,C08,3,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC08.png,2
ketone_02_c0.01_wC09,ketone_02_c0.01,ketone,2,0.01,C09,3,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC09.png,1
ketone_02_c0.01_wC10,ketone_02_c0.01,ketone,2,0.01,C10,3,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC10.png,3
ketone_02_c0.01_wC11,ketone_02_c0.01,ketone,2,0.01,C11,3,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC11.png,5
ketone_02_c0.01_wC12,ketone_02_c0.01,ketone,2,0.01,C12,3,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC12.png,2
ketone_02_c0.01_wD01,ketone_02_c0.01,ketone,2,0.01,D01,4,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD01.png,5
ketone_02_c0.01_wD02,ketone_02_c0.01,ketone,2,0.01,D02,4,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD02.png,1
ketone_02_c0.01_wD03,ketone_02_c0.01,ketone,2,0.01,D03,4,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD03.png,1
ketone_02_c0.01_wD04,ketone_02_c0.01,ketone,2,0.01,D04,4,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD04.png,5
ketone_02_c0.01_wD05,ketone_02_c0.01,ketone,2,0.01,D05,4,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD05.png,3
ketone_02_c0.01_wD06,ketone_02_c0.01,ketone,2,0.01,D06,4,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD06.png,5
ketone_02_c0.01_wD07,ketone_02_c0.01,ketone,2,0.01,D07,4,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD07.png,2
ketone_02_c0.01_wD08,ketone_02_c0.01,ketone,2,0.01,D08,4,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD08.png,5
ketone_02_c0.01_wD09,ketone_02_c0.01,ketone,2,0.01,D09,4,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD09.png,3
ketone_02_c0.01_wD10,ketone_02_c0.01,ketone,2,0.01,D10,4,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD10.png,3
ketone_02_c0.01_wD11,ketone_02_c0.01,ketone,2,0.01,D11,4,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD11.png,4
ketone_02_c0.01_wD12,ketone_02_c0.01,ketone,2,0.01,D12,4,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD12.png,4
ketone_02_c0.01_wE01,ketone_02_c0.01,ketone,2,0.01,E01,5,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE01.png,5
ketone_02_c0.01_wE02,ketone_02_c0.01,ketone,2,0.01,E02,5,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE02.png,1
ketone_02_c0.01_wE03,ketone_02_c0.01,ketone,2,0.01,E03,5,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE03.png,1
ketone_02_c0.01_wE04,ketone_02_c0.01,ketone,2,0.01,E04,5,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE04.png,4
ketone_02_c0.01_wE05,ketone_02_c0.01,ketone,2,0.01,E05,5,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE05.png,5
ketone_02_c0.01_wE06,ketone_02_c0.01,ketone,2,0.01,E06,5,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE06.png,5
ketone_02_c0.01_wE07,ketone_02_c0.01,ketone,2,0.01,E07,5,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE07.png,2
ketone_02_c0.01_wE08,ketone_02_c0.01,ketone,2,0.01,E08,5,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE08.png,1
ketone_02_c0.01_wE09,ketone_02_c0.01,ketone,2,0.01,E09,5,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE09.png,5
ketone_02_c0.01_wE10,ketone_02_c0.01,ketone,2,0.01,E10,5,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE10.png,1
ketone_02_c0.01_wE11,ketone_02_c0.01,ketone,2,0.01,E11,5,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE11.png,1
ketone_02_c0.01_wE12,ketone_02_c0.01,ketone,2,0.01,E12,5,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE12.png,4
ketone_02_c0.01_wF01,ketone_02_c0.01,ketone,2,0.01,F01,6,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF01.png,1
ketone_02_c0.01_wF02,ketone_02_c0.01,ketone,2,0.01,F02,6,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF02.png,2
ketone_02_c0.01_wF03,ketone_02_c0.01,ketone,2,0.01,F03,6,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF03.png,5
ketone_02_c0.01_wF04,ketone_02_c0.01,ketone,2,0.01,F04,6,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF04.png,3
ketone_02_c0.01_wF05,ketone_02_c0.01,ketone,2,0.01,F05,6,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF05.png,2
ketone_02_c0.01_wF06,ketone_02_c0.01,ketone,2,0.01,F06,6,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF06.png,2
ketone_02_c0.01_wF07,ketone_02_c0.01,ketone,2,0.01,F07,6,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF07.png,4
ketone_02_c0.01_wF08,ketone_02_c0.01,ketone,2,0.01,F08,6,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF08.png,4
ketone_02_c0.01_wF09,ketone_02_c0.01,ketone,2,0.01,F09,6,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF09.png,4
ketone_02_c0.01_wF10,ketone_02_c0.01,ketone,2,0.01,F10,6,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF10.png,2
ketone_02_c0.01_wF11,ketone_02_c0.01,ketone,2,0.01,F11,6,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF11.png,4
ketone_02_c0.01_wF12,ketone_02_c0.01,ketone,2,0.01,F12,6,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF12.png,1
ketone_02_c0.01_wG01,ketone_02_c0.01,ketone,2,0.01,G01,7,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG01.png,4
ketone_02_c0.01_wG02,ketone_02_c0.01,ketone,2,0.01,G02,7,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG02.png,3
ketone_02_c0.01_wG03,ketone_02_c0.01,ketone,2,0.01,G03,7,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG03.png,2
ketone_02_c0.01_wG04,ketone_02_c0.01,ketone,2,0.01,G04,7,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG04.png,3
ketone_02_c0.01_wG05,ketone_02_c0.01,ketone,2,0.01,G05,7,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG05.png,4
ketone_02_c0.01_wG06,ketone_02_c0.01,ketone,2,0.01,G06,7,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG06.png,1
ketone_02_c0.01_wG07,ketone_02_c0.01,ketone,2,0.01,G07,7,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG07.png,3
ketone_02_c0.01_wG08,ketone_02_c0.01,ketone,2,0.01,G08,7,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG08.png,3
ketone_02_c0.01_wG09,ketone_02_c0.01,ketone,2,0.01,G09,7,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG09.png,1
ketone_02_c0.01_wG10,ketone_02_c0.01,ketone,2,0.01,G10,7,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG10.png,5
ketone_02_c0.01_wG11,ketone_02_c0.01,ketone,2,0.01,G11,7,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG11.png,1
ketone_02_c0.01_wG12,ketone_02_c0.01,ketone,2,0.01,G12,7,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wG12.png,1
ketone_02_c0.01_wH01,ketone_02_c0.01,ketone,2,0.01,H01,8,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH01.png,2
ketone_02_c0.01_wH02,ketone_02_c0.01,ketone,2,0.01,H02,8,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH02.png,2
ketone_02_c0.01_wH03,ketone_02_c0.01,ketone,2,0.01,H03,8,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH03.png,5
ketone_02_c0.01_wH04,ketone_02_c0.01,ketone,2,0.01,H04,8,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH04.png,2
ketone_02_c0.01_wH05,ketone_02_c0.01,ketone,2,0.01,H05,8,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH05.png,1
ketone_02_c0.01_wH06,ketone_02_c0.01,ketone,2,0.01,H06,8,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH06.png,2
ketone_02_c0.01_wH07,ketone_02_c0.01,ketone,2,0.01,H07,8,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH07.png,4
ketone_02_c0.01_wH08,ketone_02_c0.01,ketone,2,0.01,H08,8,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH08.png,5
ketone_02_c0.01_wH09,ketone_02_c0.01,ketone,2,0.01,H09,8,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH09.png,3
ketone_02_c0.01_wH10,ketone_02_c0.01,ketone,2,0.01,H10,8,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH10.png,3
ketone_02_c0.01_wH11,ketone_02_c0.01,ketone,2,0.01,H11,8,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH11.png,5
ketone_02_c0.01_wH12,ketone_02_c0.01,ketone,2,0.01,H12,8,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wH12.png,3
ketone_03_c0.05_wA01,ketone_03_c0.05,ketone,3,0.05,A01,1,1,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA01.png,4
ketone_03_c0.05_wA02,ketone_03_c0.05,ketone,3,0.05,A02,1,2,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA02.png,4
ketone_03_c0.05_wA03,ketone_03_c0.05,ketone,3,0.05,A03,1,3,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA03.png,4
ketone_03_c0.05_wA04,ketone_03_c0.05,ketone,3,0.05,A04,1,4,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA04.png,2
ketone_03_c0.05_wA05,ketone_03_c0.05,ketone,3,0.05,A05,1,5,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA05.png,5
ketone_03_c0.05_wA06,ketone_03_c0.05,ketone,3,0.05,A06,1,6,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA06.png,1
ketone_03_c0.05_wA07,ketone_03_c0.05,ketone,3,0.05,A07,1,7,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA07.png,3
ketone_03_c0.05_wA08,ketone_03_c0.05,ketone,3,0.05,A08,1,8,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA08.png,3
ketone_03_c0.05_wA09,ketone_03_c0.05,ketone,3,0.05,A09,1,9,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA09.png,5
ketone_03_c0.05_wA10,ketone_03_c0.05,ketone,3,0.05,A10,1,10,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA10.png,3
ketone_03_c0.05_wA11,ketone_03_c0.05,ketone,3,0.05,A11,1,11,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA11.png,1
ketone_03_c0.05_wA12,ketone_03_c0.05,ketone,3,0.05,A12,1,12,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wA12.png,1
ketone_03_c0.05_wB01,ketone_03_c0.05,ketone,3,0.05,B01,2,1,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB01.png,3
ketone_03_c0.05_wB02,ketone_03_c0.05,ketone,3,0.05,B02,2,2,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB02.png,5
ketone_03_c0.05_wB03,ketone_03_c0.05,ketone,3,0.05,B03,2,3,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB03.png,4
ketone_03_c0.05_wB04,ketone_03_c0.05,ketone,3,0.05,B04,2,4,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB04.png,2
ketone_03_c0.05_wB05,ketone_03_c0.05,ketone,3,0.05,B05,2,5,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB05.png,5
ketone_03_c0.05_wB06,ketone_03_c0.05,ketone,3,0.05,B06,2,6,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB06.png,4
ketone_03_c0.05_wB07,ketone_03_c0.05,ketone,3,0.05,B07,2,7,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB07.png,4
ketone_03_c0.05_wB08,ketone_03_c0.05,ketone,3,0.05,B08,2,8,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB08.png,2
ketone_03_c0.05_wB09,ketone_03_c0.05,ketone,3,0.05,B09,2,9,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB09.png,5
ketone_03_c0.05_wB10,ketone_03_c0.05,ketone,3,0.05,B10,2,10,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB10.png,2
ketone_03_c0.05_wB11,ketone_03_c0.05,ketone,3,0.05,B11,2,11,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB11.png,3
ketone_03_c0.05_wB12,ketone_03_c0.05,ketone,3,0.05,B12,2,12,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wB12.png,2
ketone_03_c0.05_wC01,ketone_03_c0.05,ketone,3,0.05,C01,3,1,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC01.png,1
ketone_03_c0.05_wC02,ketone_03_c0.05,ketone,3,0.05,C02,3,2,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC02.png,3
ketone_03_c0.05_wC03,ketone_03_c0.05,ketone,3,0.05,C03,3,3,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC03.png,1
ketone_03_c0.05_wC04,ketone_03_c0.05,ketone,3,0.05,C04,3,4,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC04.png,2
ketone_03_c0.05_wC05,ketone_03_c0.05,ketone,3,0.05,C05,3,5,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC05.png,3
ketone_03_c0.05_wC06,ketone_03_c0.05,ketone,3,0.05,C06,3,6,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC06.png,4
ketone_03_c0.05_wC07,ketone_03_c0.05,ketone,3,0.05,C07,3,7,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC07.png,4
ketone_03_c0.05_wC08,ketone_03_c0.05,ketone,3,0.05,C08,3,8,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wC08.png,2
