patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,crop_file,circle_radius_px,r_mean,r_median,r_std,r_iqr,g_mean,g_median,g_std,g_iqr,b_mean,b_median,b_std,b_iqr,s_mean,s_median,s_std,s_iqr,v_mean,v_median,v_std,v_iqr,h_circular_mean_deg,h_circular_std_deg,h_resultant_length,h_sin_weighted,h_cos_weighted,r_chromaticity_mean,r_chromaticity_median,g_chromaticity_mean,g_chromaticity_median,b_chromaticity_mean,b_chromaticity_median,intensity_mean,intensity_median,r_bg_median,g_bg_median,b_bg_median,r_delta_bg,g_delta_bg,b_delta_bg,r_ratio_bg,g_ratio_bg,b_ratio_bg,roi_pixel_count,valid_pixel_count,highlight_pixel_count,highlight_fraction,valid_fraction,dark_fraction,background_pixel_count,qc_status,qc_reason
ketone_02_c0.01_wB11,ketone_02_c0.01,ketone,2,0.01,B11,2,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB11.png,78.3,184.735518,185.0,6.214372,9.0,128.861522,129.0,8.168059,13.0,85.783404,86.0,6.486848,9.0,0.536212,0.533333,0.021775,0.027451,0.724453,0.72549,0.02437,0.035294,25.936917,2.24781,0.999231,0.437045,0.898584,0.462969,0.461929,0.322479,0.323529,0.214552,0.214634,133.126815,133.333333,200.0,195.0,195.0,-15.0,-66.0,-109.0,0.925,0.661538,0.441026,9460,9460,0,0.0,1.0,0.0,4680,pass,
ketone_02_c0.01_wB12,ketone_02_c0.01,ketone,2,0.01,B12,2,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wB12.png,76.5,179.454525,180.0,9.153244,11.0,131.616571,132.0,10.265894,13.0,126.160936,127.0,9.885174,12.0,0.298041,0.298039,0.020708,0.027451,0.703743,0.705882,0.035895,0.043137,6.103487,2.158321,0.999291,0.106249,0.993626,0.410874,0.410138,0.300803,0.301099,0.288323,0.288503,145.744011,146.0,200.0,195.0,194.0,-20.0,-63.0,-67.0,0.9,0.676923,0.654639,9016,9016,0,0.0,1.0,0.0,4512,pass,
ketone_02_c0.01_wC01,ketone_02_c0.01,ketone,2,0.01,C01,3,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC01.png,74.4,182.296121,182.0,6.851776,7.0,126.295053,126.0,8.943325,10.0,84.910784,84.0,9.764804,10.0,0.534808,0.537255,0.041874,0.05098,0.714887,0.713725,0.02687,0.027451,25.518168,2.621996,0.998953,0.430346,0.901504,0.463872,0.465174,0.320787,0.322892,0.21534,0.214834,131.167319,130.333333,202.0,198.0,198.0,-20.0,-72.0,-114.0,0.90099,0.636364,0.424242,8516,8429,87,0.010216,0.989784,0.0,4208,pass,
ketone_02_c0.01_wC02,ketone_02_c0.01,ketone,2,0.01,C02,3,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC02.png,77.7,179.991149,181.0,9.045471,9.0,123.251052,125.0,13.162606,13.0,82.20626,82.0,10.064363,10.0,0.54433,0.545098,0.037443,0.039216,0.705848,0.709804,0.035472,0.035294,25.026966,4.895142,0.996357,0.421504,0.902808,0.468044,0.465296,0.319069,0.324121,0.212887,0.212209,128.482821,128.666667,200.0,197.0,198.0,-19.0,-72.0,-116.0,0.905,0.634518,0.414141,9272,9265,7,0.000755,0.999245,0.0,4632,pass,
ketone_02_c0.01_wC03,ketone_02_c0.01,ketone,2,0.01,C03,3,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC03.png,76.2,181.208333,182.0,7.451745,9.0,123.115479,124.0,9.126328,11.0,77.982863,78.0,7.737752,9.0,0.570621,0.568627,0.02952,0.035294,0.710621,0.713725,0.029223,0.035294,26.319135,2.623987,0.998952,0.442906,0.895399,0.474636,0.474359,0.321812,0.324176,0.203552,0.203931,127.435559,127.666667,200.0,197.0,197.0,-18.0,-73.0,-119.0,0.91,0.629442,0.395939,8928,8928,0,0.0,1.0,0.0,4432,pass,
ketone_02_c0.01_wC04,ketone_02_c0.01,ketone,2,0.01,C04,3,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC04.png,77.4,183.705659,184.0,7.362176,9.0,122.95013,124.0,9.227261,10.0,81.056483,81.0,7.138404,10.0,0.559529,0.560784,0.025683,0.035294,0.720414,0.721569,0.028871,0.035294,24.464884,2.758155,0.998842,0.413656,0.909161,0.474372,0.473552,0.316843,0.319481,0.208785,0.208955,129.237424,129.666667,201.0,199.0,200.0,-17.0,-75.0,-119.0,0.915423,0.623116,0.405,9224,9224,0,0.0,1.0,0.0,4600,pass,
ketone_02_c0.01_wC05,ketone_02_c0.01,ketone,2,0.01,C05,3,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC05.png,76.8,184.259141,185.0,7.6209,8.0,123.098568,124.0,9.14179,10.0,83.190198,84.0,7.522452,9.0,0.549318,0.545098,0.02666,0.031373,0.722585,0.72549,0.029886,0.031373,23.703412,2.632057,0.998945,0.401578,0.914673,0.472372,0.470738,0.314952,0.318182,0.212676,0.213075,130.182636,131.0,201.0,199.0,200.0,-16.0,-75.0,-116.0,0.920398,0.623116,0.42,9080,9080,0,0.0,1.0,0.0,4480,pass,
ketone_02_c0.01_wC06,ketone_02_c0.01,ketone,2,0.01,C06,3,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC06.png,79.2,182.433954,183.0,7.605877,9.0,125.893996,127.0,8.936407,11.0,88.019772,89.0,8.375759,11.0,0.518538,0.517647,0.028871,0.039216,0.715427,0.717647,0.029827,0.035294,24.005954,2.235132,0.999239,0.406522,0.912808,0.46088,0.45974,0.317481,0.319261,0.221639,0.222506,132.115908,133.0,199.0,196.0,196.0,-16.0,-69.0,-107.0,0.919598,0.647959,0.454082,9660,9660,0,0.0,1.0,0.0,4784,pass,
ketone_02_c0.01_wC07,ketone_02_c0.01,ketone,2,0.01,C07,3,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC07.png,79.5,184.414986,185.0,6.92913,8.0,125.832544,127.0,8.718875,12.0,83.924043,85.0,7.737072,10.0,0.545694,0.541176,0.030746,0.039216,0.723196,0.72549,0.027173,0.031373,25.111284,2.817298,0.998792,0.423865,0.904391,0.468401,0.466837,0.319044,0.321149,0.212556,0.213514,131.390524,132.0,199.0,197.0,197.0,-14.0,-70.0,-112.0,0.929648,0.64467,0.431472,9716,9716,0,0.0,1.0,0.0,4856,pass,
ketone_02_c0.01_wC08,ketone_02_c0.01,ketone,2,0.01,C08,3,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC08.png,78.3,185.507188,186.0,6.23855,8.0,125.389006,126.0,7.456388,8.0,86.383721,87.0,6.393716,8.0,0.534907,0.533333,0.022278,0.027451,0.727479,0.729412,0.024465,0.031373,23.372621,1.991236,0.999396,0.39647,0.91739,0.467319,0.466334,0.315476,0.317259,0.217205,0.217617,132.426638,133.0,201.0,197.0,197.0,-15.0,-71.0,-110.0,0.925373,0.639594,0.441624,9460,9460,0,0.0,1.0,0.0,4680,pass,
ketone_02_c0.01_wC09,ketone_02_c0.01,ketone,2,0.01,C09,3,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC09.png,76.2,185.923947,186.0,6.148908,8.0,125.576501,126.0,7.496757,10.0,88.515233,89.0,6.215117,8.0,0.524502,0.52549,0.019563,0.027451,0.729114,0.729412,0.024113,0.031373,22.622174,1.811046,0.999501,0.38446,0.9226,0.46516,0.46402,0.313777,0.315036,0.221062,0.221411,133.33856,134.0,201.0,193.0,193.0,-15.0,-67.0,-104.0,0.925373,0.65285,0.46114,8928,8928,0,0.0,1.0,0.0,4432,pass,
ketone_02_c0.01_wC10,ketone_02_c0.01,ketone,2,0.01,C10,3,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC10.png,75.6,184.541231,185.0,5.576347,7.0,124.08905,125.0,6.723393,8.0,88.886415,89.0,5.557171,8.0,0.518997,0.517647,0.016541,0.019608,0.723691,0.72549,0.021868,0.027451,21.89689,1.753559,0.999532,0.372763,0.927422,0.464532,0.46384,0.312036,0.313316,0.223432,0.223587,132.505566,132.666667,200.0,192.0,192.0,-15.0,-67.0,-103.0,0.925,0.651042,0.463542,8804,8804,0,0.0,1.0,0.0,4384,pass,
ketone_02_c0.01_wC11,ketone_02_c0.01,ketone,2,0.01,C11,3,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC11.png,78.3,181.909831,182.0,5.381945,8.0,123.749789,124.0,6.9438,10.0,88.951691,89.0,6.775023,10.0,0.5116,0.509804,0.025216,0.039216,0.713372,0.713725,0.021106,0.031373,22.652768,1.665914,0.999577,0.384983,0.922466,0.461393,0.460938,0.313481,0.315104,0.225126,0.224868,131.537104,132.0,201.0,195.0,195.0,-19.0,-71.0,-106.0,0.905473,0.635897,0.45641,9460,9460,0,0.0,1.0,0.0,4680,pass,
ketone_02_c0.01_wC12,ketone_02_c0.01,ketone,2,0.01,C12,3,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wC12.png,79.2,178.462215,179.0,6.546309,9.0,128.211905,129.0,8.053774,13.0,117.011801,117.0,7.396103,10.0,0.344892,0.345098,0.019531,0.027451,0.699852,0.701961,0.025672,0.035294,11.026893,3.134654,0.998505,0.190984,0.98007,0.421536,0.420561,0.30245,0.304668,0.276014,0.276018,141.22864,141.666667,200.0,197.0,197.0,-21.0,-68.0,-80.0,0.895,0.654822,0.593909,9660,9660,0,0.0,1.0,0.0,4784,pass,
ketone_02_c0.01_wD01,ketone_02_c0.01,ketone,2,0.01,D01,4,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD01.png,76.5,182.274473,183.0,7.75881,8.0,127.14495,129.0,10.118338,12.0,87.569256,88.0,8.074399,9.0,0.520152,0.517647,0.031364,0.035294,0.714802,0.717647,0.030427,0.031373,24.981671,3.971267,0.997601,0.421315,0.904268,0.459684,0.458549,0.319949,0.32381,0.220367,0.220297,132.32956,133.333333,202.0,198.5,199.0,-19.0,-69.5,-111.0,0.905941,0.649874,0.442211,9016,9010,6,0.000665,0.999335,0.0,4512,pass,
ketone_02_c0.01_wD02,ketone_02_c0.01,ketone,2,0.01,D02,4,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD02.png,75.0,181.049722,181.0,6.773247,9.0,125.447033,127.0,9.397859,14.0,81.133403,82.0,7.787359,11.0,0.552526,0.54902,0.032101,0.043137,0.709999,0.709804,0.026562,0.035294,26.536464,2.983172,0.998645,0.446162,0.893438,0.467685,0.464935,0.323362,0.326241,0.208954,0.209845,129.210053,130.0,200.0,196.0,198.0,-19.0,-69.0,-116.0,0.905,0.647959,0.414141,8628,8628,0,0.0,1.0,0.0,4280,pass,
ketone_02_c0.01_wD03,ketone_02_c0.01,ketone,2,0.01,D03,4,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD03.png,74.7,181.168065,181.0,6.458525,8.0,122.828438,123.0,7.476221,10.0,82.470629,83.0,6.759157,9.0,0.545495,0.545098,0.02387,0.031373,0.710463,0.709804,0.025328,0.031373,24.367366,1.801465,0.999506,0.412382,0.910469,0.469198,0.46875,0.317702,0.318182,0.2131,0.213198,128.822378,128.666667,201.0,196.0,197.0,-20.0,-73.0,-114.0,0.900498,0.627551,0.42132,8580,8580,0,0.0,1.0,0.0,4304,pass,
ketone_02_c0.01_wD04,ketone_02_c0.01,ketone,2,0.01,D04,4,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD04.png,75.9,182.307658,183.0,6.994138,9.0,121.871171,122.0,8.33825,11.0,79.919032,80.0,7.746801,10.0,0.56237,0.560784,0.031395,0.040196,0.714932,0.717647,0.027428,0.035294,24.547639,2.369057,0.999146,0.415095,0.908839,0.475203,0.473958,0.317124,0.318919,0.207673,0.207756,128.03262,128.333333,201.0,198.0,200.0,-18.0,-76.0,-120.0,0.910448,0.616162,0.4,8880,8880,0,0.0,1.0,0.0,4408,pass,
ketone_02_c0.01_wD05,ketone_02_c0.01,ketone,2,0.01,D05,4,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD05.png,77.7,182.924612,183.0,7.265075,8.0,122.675043,123.0,8.912078,12.0,84.685613,85.0,7.630138,9.0,0.537872,0.537255,0.027471,0.035294,0.717351,0.717647,0.02849,0.031373,23.114576,2.774192,0.998828,0.392111,0.918644,0.469235,0.468354,0.31411,0.316754,0.216655,0.217073,130.095089,130.0,202.0,199.0,201.0,-19.0,-76.0,-116.0,0.905941,0.61809,0.422886,9272,9272,0,0.0,1.0,0.0,4632,pass,
ketone_02_c0.01_wD06,ketone_02_c0.01,ketone,2,0.01,D06,4,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD06.png,80.7,182.3945,183.0,6.536839,8.0,122.7246,124.0,7.954116,10.0,93.2617,94.0,6.750719,8.0,0.489322,0.490196,0.020771,0.027451,0.715273,0.717647,0.025635,0.031373,19.963591,2.070728,0.999347,0.3412,0.939296,0.458262,0.457286,0.307874,0.309582,0.233865,0.234146,132.7936,133.666667,201.0,198.0,198.0,-18.0,-74.0,-104.0,0.910448,0.626263,0.474747,10000,10000,0,0.0,1.0,0.0,5008,pass,
ketone_02_c0.01_wD07,ketone_02_c0.01,ketone,2,0.01,D07,4,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD07.png,79.2,185.75,186.0,6.649953,8.0,129.301449,130.0,9.201956,11.0,91.044617,91.0,7.805462,10.0,0.510594,0.509804,0.028004,0.039216,0.728431,0.729412,0.026078,0.031373,24.120801,2.629188,0.998948,0.408232,0.911725,0.457965,0.457213,0.318165,0.320843,0.22387,0.224367,135.365355,135.666667,201.0,198.0,198.0,-15.0,-68.0,-107.0,0.925373,0.656566,0.459596,9660,9660,0,0.0,1.0,0.0,4784,pass,
ketone_02_c0.01_wD08,ketone_02_c0.01,ketone,2,0.01,D08,4,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD08.png,76.5,186.067325,186.0,5.906681,7.0,125.273846,126.0,6.962608,9.0,90.002773,90.0,6.010721,8.0,0.516914,0.517647,0.018154,0.023529,0.729676,0.729412,0.023163,0.027451,21.685579,1.589254,0.999615,0.369371,0.928868,0.463928,0.462871,0.312015,0.31358,0.224057,0.22439,133.781315,134.0,202.0,194.0,195.0,-16.0,-68.0,-105.0,0.920792,0.649485,0.461538,9016,9016,0,0.0,1.0,0.0,4512,pass,
ketone_02_c0.01_wD09,ketone_02_c0.01,ketone,2,0.01,D09,4,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD09.png,84.3,184.453832,185.0,6.598044,8.0,123.806113,124.0,8.823725,11.0,88.832026,89.0,6.612307,8.0,0.519049,0.517647,0.021963,0.031373,0.723348,0.72549,0.025875,0.031373,21.76048,3.038923,0.998594,0.370206,0.927436,0.46496,0.464646,0.311525,0.313869,0.223514,0.223587,132.36399,132.333333,203.0,202.0,202.0,-18.0,-78.0,-113.0,0.91133,0.613861,0.440594,10960,10960,0,0.0,1.0,0.0,5432,pass,
ketone_02_c0.01_wD10,ketone_02_c0.01,ketone,2,0.01,D10,4,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD10.png,78.6,186.922171,187.0,6.8747,8.0,127.848864,128.0,9.563374,13.0,88.777661,89.0,6.877252,9.0,0.525705,0.52549,0.021352,0.027451,0.733028,0.733333,0.02696,0.031373,23.739284,2.847178,0.998766,0.402079,0.914257,0.463709,0.463445,0.316516,0.317536,0.219775,0.219653,134.516232,134.666667,202.0,198.0,198.0,-15.0,-70.0,-109.0,0.925743,0.646465,0.449495,9508,9508,0,0.0,1.0,0.0,4744,pass,
ketone_02_c0.01_wD11,ketone_02_c0.01,ketone,2,0.01,D11,4,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD11.png,78.9,184.121709,184.0,6.833608,9.0,127.816862,129.0,9.497762,13.0,85.268491,85.0,7.881341,11.0,0.537719,0.537255,0.02901,0.039216,0.722046,0.721569,0.026798,0.035294,25.759521,2.734771,0.998862,0.4341,0.899601,0.464158,0.463291,0.321536,0.323308,0.214306,0.214458,132.402354,132.666667,200.0,197.0,197.0,-16.0,-68.0,-112.0,0.92,0.654822,0.431472,9572,9572,0,0.0,1.0,0.0,4744,pass,
ketone_02_c0.01_wD12,ketone_02_c0.01,ketone,2,0.01,D12,4,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wD12.png,81.3,175.868612,175.0,6.371826,7.0,120.141215,120.0,9.535075,11.0,101.805916,101.0,7.430705,9.0,0.421826,0.419608,0.023141,0.027451,0.689681,0.686275,0.024988,0.027451,15.091287,3.290639,0.998352,0.259929,0.963921,0.442635,0.441463,0.301653,0.303944,0.255712,0.255696,132.605248,132.333333,200.0,198.0,198.0,-25.0,-78.0,-97.0,0.875,0.606061,0.510101,10176,10176,0,0.0,1.0,0.0,5060,pass,
ketone_02_c0.01_wE01,ketone_02_c0.01,ketone,2,0.01,E01,5,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE01.png,76.5,182.494343,183.0,6.612414,8.0,127.78516,129.0,8.542672,12.0,94.607254,95.0,7.107695,9.0,0.482209,0.482353,0.02375,0.027451,0.715664,0.717647,0.025931,0.031373,22.603379,2.47039,0.999071,0.383993,0.92233,0.451171,0.449383,0.315405,0.317536,0.233423,0.23399,134.962252,136.0,203.0,199.0,200.0,-20.0,-70.0,-105.0,0.901478,0.648241,0.475,9016,9016,0,0.0,1.0,0.0,4512,pass,
ketone_02_c0.01_wE02,ketone_02_c0.01,ketone,2,0.01,E02,5,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE02.png,80.4,183.109513,184.0,6.542221,7.0,126.732804,128.0,8.940646,11.0,87.225261,88.0,7.368582,9.0,0.524399,0.521569,0.027006,0.035294,0.718077,0.721569,0.025656,0.027451,24.566549,2.260794,0.999222,0.415426,0.908771,0.461717,0.459057,0.318926,0.321149,0.219357,0.220297,132.355859,133.333333,200.0,199.0,200.0,-16.0,-71.0,-112.0,0.92,0.643216,0.44,9944,9944,0,0.0,1.0,0.0,4928,pass,
ketone_02_c0.01_wE03,ketone_02_c0.01,ketone,2,0.01,E03,5,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE03.png,73.2,183.128149,183.0,6.722925,8.0,123.481105,124.0,7.816273,10.0,80.939801,81.0,7.608207,10.0,0.55885,0.556863,0.029529,0.039216,0.71815,0.717647,0.026364,0.031373,25.053937,2.012336,0.999383,0.42321,0.905351,0.473044,0.4725,0.318503,0.32,0.208452,0.208877,129.183018,129.333333,201.0,195.0,197.0,-18.0,-71.0,-116.0,0.910448,0.635897,0.411168,8256,8256,0,0.0,1.0,0.0,4096,pass,
ketone_02_c0.01_wE04,ketone_02_c0.01,ketone,2,0.01,E04,5,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE04.png,76.8,183.115639,184.0,7.055027,8.0,123.510352,124.0,9.596766,12.0,81.665749,82.0,9.306034,14.0,0.554994,0.556863,0.039179,0.062745,0.718101,0.721569,0.027667,0.031373,24.734933,2.559896,0.999002,0.418003,0.907347,0.472439,0.472362,0.317829,0.319797,0.209732,0.208791,129.43058,130.0,202.0,201.0,202.0,-18.0,-77.0,-120.0,0.910891,0.616915,0.405941,9080,9080,0,0.0,1.0,0.0,4480,pass,
ketone_02_c0.01_wE05,ketone_02_c0.01,ketone,2,0.01,E05,5,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE05.png,72.0,185.868982,186.0,7.365342,8.0,126.139794,127.0,9.599732,13.0,86.440822,87.0,9.786359,14.0,0.536084,0.533333,0.038714,0.058824,0.728898,0.729412,0.028884,0.031373,23.835808,1.765406,0.999525,0.403925,0.914273,0.467356,0.464824,0.316361,0.317618,0.216283,0.217073,132.816533,133.666667,200.0,186.0,187.0,-14.0,-59.0,-100.0,0.93,0.682796,0.465241,7976,7976,0,0.0,1.0,0.0,3968,pass,
ketone_02_c0.01_wE06,ketone_02_c0.01,ketone,2,0.01,E06,5,6,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE06.png,84.6,182.659611,183.0,8.236211,10.0,121.749455,123.0,11.456697,15.0,88.805687,89.0,9.967194,14.0,0.515047,0.513725,0.037542,0.054902,0.716312,0.717647,0.032299,0.039216,20.987479,3.220431,0.998422,0.357599,0.932185,0.46555,0.465116,0.309189,0.311751,0.22526,0.226221,131.071584,131.333333,202.0,201.0,201.0,-19.0,-78.0,-112.0,0.905941,0.61194,0.442786,11008,11008,0,0.0,1.0,0.0,5448,pass,
ketone_02_c0.01_wE07,ketone_02_c0.01,ketone,2,0.01,E07,5,7,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE07.png,77.7,186.531169,187.0,7.215013,8.0,128.676877,129.0,9.920629,13.0,93.954702,94.0,8.53575,11.0,0.497264,0.498039,0.029599,0.039216,0.731495,0.733333,0.028294,0.031373,22.331735,2.277446,0.99921,0.379669,0.924269,0.456574,0.455847,0.3142,0.315217,0.229226,0.228916,136.387583,136.666667,202.0,197.0,198.0,-15.0,-68.0,-104.0,0.925743,0.654822,0.474747,9272,9272,0,0.0,1.0,0.0,4632,pass,
ketone_02_c0.01_wE08,ketone_02_c0.01,ketone,2,0.01,E08,5,8,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE08.png,74.1,186.070686,186.0,6.017604,7.0,127.341489,128.0,7.097251,9.0,90.392317,90.0,6.518866,9.0,0.514786,0.513725,0.021923,0.027451,0.729689,0.729412,0.023598,0.027451,23.039231,1.477312,0.999668,0.391231,0.919931,0.461144,0.460957,0.315246,0.316583,0.22361,0.224138,134.601497,134.666667,202.0,188.0,190.0,-16.0,-60.0,-100.0,0.920792,0.680851,0.473684,8460,8460,0,0.0,1.0,0.0,4192,pass,
ketone_02_c0.01_wE09,ketone_02_c0.01,ketone,2,0.01,E09,5,9,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE09.png,80.4,186.154163,186.0,6.342043,8.0,126.096842,127.0,8.357663,11.0,90.884956,91.0,7.678569,10.0,0.512419,0.509804,0.029301,0.043137,0.730016,0.729412,0.024871,0.031373,22.144598,2.697984,0.998892,0.376528,0.925209,0.462259,0.460976,0.312606,0.314421,0.225135,0.225182,134.378654,134.666667,206.0,204.0,204.0,-20.0,-77.0,-113.0,0.902913,0.622549,0.446078,9944,9944,0,0.0,1.0,0.0,4928,pass,
ketone_02_c0.01_wE10,ketone_02_c0.01,ketone,2,0.01,E10,5,10,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE10.png,80.7,184.8661,185.0,6.469171,8.0,124.2544,125.0,8.045177,10.0,92.117,92.0,6.095811,8.0,0.502228,0.501961,0.017415,0.023529,0.724965,0.72549,0.025369,0.031373,20.88405,2.525656,0.999029,0.356132,0.933396,0.461105,0.460048,0.30947,0.311856,0.229425,0.229798,133.745833,134.333333,204.0,201.0,202.0,-19.0,-76.0,-110.0,0.906863,0.621891,0.455446,10000,10000,0,0.0,1.0,0.0,5008,pass,
ketone_02_c0.01_wE11,ketone_02_c0.01,ketone,2,0.01,E11,5,11,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE11.png,78.0,182.181071,183.0,6.67414,8.0,126.093043,127.0,8.014424,10.25,94.400555,95.0,6.982604,9.0,0.482566,0.482353,0.0212,0.027451,0.714436,0.717647,0.026173,0.031373,21.959979,2.419103,0.999109,0.373626,0.926619,0.452827,0.451372,0.312987,0.314634,0.234187,0.234742,134.22489,135.0,201.0,196.0,196.0,-18.0,-69.0,-101.0,0.910448,0.647959,0.484694,9372,9372,0,0.0,1.0,0.0,4616,pass,
ketone_02_c0.01_wE12,ketone_02_c0.01,ketone,2,0.01,E12,5,12,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wE12.png,79.8,183.763067,181.0,15.860319,17.0,135.416803,134.0,18.325605,21.0,120.359432,118.0,18.330017,20.0,0.348394,0.34902,0.044481,0.05098,0.720639,0.709804,0.062197,0.066667,14.291617,2.484253,0.99906,0.246625,0.968141,0.419661,0.418655,0.307522,0.309133,0.272817,0.272523,146.513101,144.333333,203.0,200.0,200.0,-22.0,-66.0,-82.0,0.891626,0.67,0.59,9796,9796,0,0.0,1.0,0.0,4864,pass,
ketone_02_c0.01_wF01,ketone_02_c0.01,ketone,2,0.01,F01,6,1,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF01.png,77.1,185.023649,186.0,6.275409,7.0,129.055362,130.0,8.63896,11.0,90.663688,91.0,8.299668,12.0,0.510675,0.505882,0.033565,0.054902,0.725583,0.729412,0.024609,0.027451,24.29559,2.230157,0.999243,0.411133,0.910745,0.457736,0.455446,0.318669,0.321016,0.223595,0.224939,134.914233,135.333333,200.0,198.0,198.0,-14.0,-68.0,-107.0,0.93,0.656566,0.459596,9176,9176,0,0.0,1.0,0.0,4520,pass,
ketone_02_c0.01_wF02,ketone_02_c0.01,ketone,2,0.01,F02,6,2,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF02.png,77.4,185.38595,186.0,7.336938,8.0,127.925087,130.0,11.158653,12.0,87.149501,87.0,7.895861,10.0,0.53066,0.529412,0.031841,0.043137,0.727004,0.729412,0.028772,0.031373,24.798074,4.569615,0.996825,0.41809,0.904909,0.463627,0.461538,0.318949,0.322997,0.217423,0.21671,133.486846,134.333333,200.0,198.0,199.0,-14.0,-68.0,-112.0,0.93,0.656566,0.437186,9224,9224,0,0.0,1.0,0.0,4600,pass,
ketone_02_c0.01_wF03,ketone_02_c0.01,ketone,2,0.01,F03,6,3,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF03.png,75.0,184.602109,186.0,8.218681,9.0,131.293,135.0,13.540335,17.0,95.972184,96.0,6.801232,9.0,0.480424,0.482353,0.022549,0.027451,0.72393,0.729412,0.03223,0.035294,23.780879,6.001374,0.994529,0.401034,0.910088,0.448897,0.447689,0.317995,0.322825,0.233108,0.232019,137.289098,138.666667,201.0,198.0,200.0,-15.0,-63.0,-104.0,0.925373,0.681818,0.48,8628,8628,0,0.0,1.0,0.0,4280,pass,
ketone_02_c0.01_wF04,ketone_02_c0.01,ketone,2,0.01,F04,6,4,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF04.png,75.3,186.241076,187.0,6.365337,7.0,126.491991,128.0,8.345585,10.0,83.929519,85.0,8.437606,11.0,0.550158,0.545098,0.034874,0.05098,0.730357,0.733333,0.024962,0.027451,24.926702,1.896528,0.999452,0.421228,0.906351,0.470168,0.468193,0.31873,0.320312,0.211101,0.212346,132.220862,133.0,202.0,199.0,199.0,-15.0,-71.0,-114.0,0.925743,0.643216,0.427136,8740,8740,0,0.0,1.0,0.0,4328,pass,
ketone_02_c0.01_wF05,ketone_02_c0.01,ketone,2,0.01,F05,6,5,crops/ketone/ketone_02_c0.01/ketone_02_c0.01_wF05.png,72.9,187.077224,187.0,6.229102,8.0,126.721896,127.0,7.693488,11.0,87.499267,88.0,8.709412,13.0,0.532992,0.533333,0.036355,0.058824,0.733636,0.733333,0.024428,0.031373,23.52153,1.582455,0.999619,0.398941,0.916561,0.46677,0.465347,0.315679,0.316953,0.217551,0.217918,133.766129,134.0,201.0,189.0,190.0,-14.0,-62.0,-102.0,0.930348,0.671958,0.463158,8184,8184,0,0.0,1.0,0.0,4048,pass,
