patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,canonical_width_px,canonical_height_px,center_x_px,center_y_px,circle_radius_px,crop_x0_px,crop_y0_px,crop_x1_px,crop_y1_px,crop_width_px,crop_height_px,crop_file,grid_residual_px,hough_param2,candidate_count,qc_status
glucose_11_c20_wG03,glucose_11_c20,glucose,11,20.0,G03,7,3,2992,2992,833.646,2036.43,64.627,757,1959,912,2114,155,155,crops/glucose/glucose_11_c20/glucose_11_c20_wG03.png,5.98,45,96,pass_geometry
glucose_11_c20_wG04,glucose_11_c20,glucose,11,20.0,G04,7,4,2992,2992,1017.654,2036.43,61.486,945,1963,1092,2110,147,147,crops/glucose/glucose_11_c20/glucose_11_c20_wG04.png,1.136,45,96,pass_geometry
glucose_11_c20_wG05,glucose_11_c20,glucose,11,20.0,G05,7,5,2992,2992,1194.93,2029.698,65.974,1117,1952,1274,2109,157,157,crops/glucose/glucose_11_c20/glucose_11_c20_wG05.png,5.856,45,96,pass_geometry
glucose_11_c20_wG06,glucose_11_c20,glucose,11,20.0,G06,7,6,2992,2992,1378.938,2022.966,64.178,1303,1947,1456,2100,153,153,crops/glucose/glucose_11_c20/glucose_11_c20_wG06.png,6.83,45,96,pass_geometry
glucose_11_c20_wG07,glucose_11_c20,glucose,11,20.0,G07,7,7,2992,2992,1565.19,2025.21,64.403,1489,1949,1642,2102,153,153,crops/glucose/glucose_11_c20/glucose_11_c20_wG07.png,3.34,45,96,pass_geometry
glucose_11_c20_wG08,glucose_11_c20,glucose,11,20.0,G08,7,8,2992,2992,1740.222,2020.722,68.442,1659,1940,1822,2103,163,163,crops/glucose/glucose_11_c20/glucose_11_c20_wG08.png,3.463,45,96,pass_geometry
glucose_11_c20_wG09,glucose_11_c20,glucose,11,20.0,G09,7,9,2992,2992,1919.742,2016.234,57.895,1851,1947,1990,2086,139,139,crops/glucose/glucose_11_c20/glucose_11_c20_wG09.png,5.688,45,96,pass_geometry
glucose_11_c20_wG10,glucose_11_c20,glucose,11,20.0,G10,7,10,2992,2992,2105.994,2016.234,59.69,2035,1945,2178,2088,143,143,crops/glucose/glucose_11_c20/glucose_11_c20_wG10.png,1.574,45,96,pass_geometry
glucose_11_c20_wG11,glucose_11_c20,glucose,11,20.0,G11,7,11,2992,2992,2290.002,2013.99,60.139,2219,1943,2362,2086,143,143,crops/glucose/glucose_11_c20/glucose_11_c20_wG11.png,3.141,45,96,pass_geometry
glucose_11_c20_wG12,glucose_11_c20,glucose,11,20.0,G12,7,12,2992,2992,2471.766,2011.746,68.891,2390,1930,2555,2095,165,165,crops/glucose/glucose_11_c20/glucose_11_c20_wG12.png,4.406,45,96,pass_geometry
glucose_11_c20_wH01,glucose_11_c20,glucose,11,20.0,H01,8,1,2992,2992,479.094,2231.658,69.115,397,2150,562,2315,165,165,crops/glucose/glucose_11_c20/glucose_11_c20_wH01.png,1.889,45,96,pass_geometry
glucose_11_c20_wH02,glucose_11_c20,glucose,11,20.0,H02,8,2,2992,2992,658.614,2229.414,65.3,581,2151,738,2308,157,157,crops/glucose/glucose_11_c20/glucose_11_c20_wH02.png,3.553,45,96,pass_geometry
glucose_11_c20_wH03,glucose_11_c20,glucose,11,20.0,H03,8,3,2992,2992,847.11,2220.438,64.852,770,2143,925,2298,155,155,crops/glucose/glucose_11_c20/glucose_11_c20_wH03.png,6.435,45,96,pass_geometry
glucose_11_c20_wH04,glucose_11_c20,glucose,11,20.0,H04,8,4,2992,2992,1026.63,2222.682,63.954,951,2147,1104,2300,153,153,crops/glucose/glucose_11_c20/glucose_11_c20_wH04.png,5.788,45,96,pass_geometry
glucose_11_c20_wH05,glucose_11_c20,glucose,11,20.0,H05,8,5,2992,2992,1206.15,2213.706,59.466,1135,2143,1278,2286,143,143,crops/glucose/glucose_11_c20/glucose_11_c20_wH05.png,3.307,45,96,pass_geometry
glucose_11_c20_wH06,glucose_11_c20,glucose,11,20.0,H06,8,6,2992,2992,1385.67,2204.73,63.73,1310,2129,1463,2282,153,153,crops/glucose/glucose_11_c20/glucose_11_c20_wH06.png,7.198,45,96,pass_geometry
glucose_11_c20_wH07,glucose_11_c20,glucose,11,20.0,H07,8,7,2992,2992,1569.678,2206.974,68.891,1488,2125,1653,2290,165,165,crops/glucose/glucose_11_c20/glucose_11_c20_wH07.png,3.594,45,96,pass_geometry
glucose_11_c20_wH08,glucose_11_c20,glucose,11,20.0,H08,8,8,2992,2992,1749.198,2202.486,59.69,1678,2131,1821,2274,143,143,crops/glucose/glucose_11_c20/glucose_11_c20_wH08.png,2.456,45,96,pass_geometry
glucose_11_c20_wH09,glucose_11_c20,glucose,11,20.0,H09,8,9,2992,2992,1930.962,2206.974,63.73,1855,2131,2008,2284,153,153,crops/glucose/glucose_11_c20/glucose_11_c20_wH09.png,5.986,45,96,pass_geometry
glucose_11_c20_wH10,glucose_11_c20,glucose,11,20.0,H10,8,10,2992,2992,2110.482,2202.486,62.608,2036,2128,2185,2277,149,149,crops/glucose/glucose_11_c20/glucose_11_c20_wH10.png,5.281,45,96,pass_geometry
glucose_11_c20_wH11,glucose_11_c20,glucose,11,20.0,H11,8,11,2992,2992,2298.978,2195.754,60.588,2227,2124,2372,2269,145,145,crops/glucose/glucose_11_c20/glucose_11_c20_wH11.png,4.989,45,96,pass_geometry
glucose_11_c20_wH12,glucose_11_c20,glucose,11,20.0,H12,8,12,2992,2992,2480.742,2191.266,67.993,2400,2110,2563,2273,163,163,crops/glucose/glucose_11_c20/glucose_11_c20_wH12.png,4.061,45,96,pass_geometry
ketone_01_c0_wA01,ketone_01_c0,ketone,1,0.0,A01,1,1,4000,3000,1051.5,520.5,78.3,959,428,1146,615,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wA01.png,1.353,30,96,pass_geometry
ketone_01_c0_wA02,ketone_01_c0,ketone,1,0.0,A02,1,2,4000,3000,1255.5,520.5,80.4,1161,426,1352,617,191,191,crops/ketone/ketone_01_c0/ketone_01_c0_wA02.png,5.798,30,96,pass_geometry
ketone_01_c0_wA03,ketone_01_c0,ketone,1,0.0,A03,1,3,4000,3000,1459.5,508.5,79.5,1366,415,1555,604,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wA03.png,2.283,30,96,pass_geometry
ketone_01_c0_wA04,ketone_01_c0,ketone,1,0.0,A04,1,4,4000,3000,1657.5,508.5,78.9,1564,415,1753,604,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wA04.png,6.107,30,96,pass_geometry
ketone_01_c0_wA05,ketone_01_c0,ketone,1,0.0,A05,1,5,4000,3000,1858.5,499.5,78.0,1766,407,1953,594,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wA05.png,4.246,30,96,pass_geometry
ketone_01_c0_wA06,ketone_01_c0,ketone,1,0.0,A06,1,6,4000,3000,2062.5,490.5,76.8,1972,400,2155,583,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wA06.png,1.482,30,96,pass_geometry
ketone_01_c0_wA07,ketone_01_c0,ketone,1,0.0,A07,1,7,4000,3000,2257.5,487.5,76.8,2167,397,2350,580,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wA07.png,9.192,30,96,pass_geometry
ketone_01_c0_wA08,ketone_01_c0,ketone,1,0.0,A08,1,8,4000,3000,2464.5,484.5,80.7,2369,389,2562,582,193,193,crops/ketone/ketone_01_c0/ketone_01_c0_wA08.png,7.087,30,96,pass_geometry
ketone_01_c0_wA09,ketone_01_c0,ketone,1,0.0,A09,1,9,4000,3000,2668.5,478.5,81.0,2573,383,2766,576,193,193,crops/ketone/ketone_01_c0/ketone_01_c0_wA09.png,6.285,30,96,pass_geometry
ketone_01_c0_wA10,ketone_01_c0,ketone,1,0.0,A10,1,10,4000,3000,2872.5,466.5,80.4,2777,372,2968,563,191,191,crops/ketone/ketone_01_c0/ketone_01_c0_wA10.png,0.758,30,96,pass_geometry
ketone_01_c0_wA11,ketone_01_c0,ketone,1,0.0,A11,1,11,4000,3000,3073.5,457.5,81.9,2977,361,3172,556,195,195,crops/ketone/ketone_01_c0/ketone_01_c0_wA11.png,3.806,30,96,pass_geometry
ketone_01_c0_wA12,ketone_01_c0,ketone,1,0.0,A12,1,12,4000,3000,3274.5,451.5,75.0,3186,363,3365,542,179,179,crops/ketone/ketone_01_c0/ketone_01_c0_wA12.png,4.712,30,96,pass_geometry
ketone_01_c0_wB01,ketone_01_c0,ketone,1,0.0,B01,2,1,4000,3000,1063.5,721.5,77.4,972,630,1157,815,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wB01.png,3.448,30,96,pass_geometry
ketone_01_c0_wB02,ketone_01_c0,ketone,1,0.0,B02,2,2,4000,3000,1261.5,715.5,77.7,1170,624,1355,809,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wB02.png,2.67,30,96,pass_geometry
ketone_01_c0_wB03,ketone_01_c0,ketone,1,0.0,B03,2,3,4000,3000,1462.5,712.5,76.2,1372,622,1553,803,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wB03.png,2.175,30,96,pass_geometry
ketone_01_c0_wB04,ketone_01_c0,ketone,1,0.0,B04,2,4,4000,3000,1666.5,706.5,77.4,1575,615,1760,800,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wB04.png,0.616,30,96,pass_geometry
ketone_01_c0_wB05,ketone_01_c0,ketone,1,0.0,B05,2,5,4000,3000,1867.5,700.5,78.6,1775,608,1962,795,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wB05.png,0.982,30,96,pass_geometry
ketone_01_c0_wB06,ketone_01_c0,ketone,1,0.0,B06,2,6,4000,3000,2071.5,697.5,79.8,1977,603,2168,794,191,191,crops/ketone/ketone_01_c0/ketone_01_c0_wB06.png,3.819,30,96,pass_geometry
ketone_01_c0_wB07,ketone_01_c0,ketone,1,0.0,B07,2,7,4000,3000,2281.5,685.5,71.1,2198,602,2367,771,169,169,crops/ketone/ketone_01_c0/ketone_01_c0_wB07.png,9.748,30,96,pass_geometry
ketone_01_c0_wB08,ketone_01_c0,ketone,1,0.0,B08,2,8,4000,3000,2476.5,682.5,78.3,2384,589,2571,776,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wB08.png,2.577,30,96,pass_geometry
ketone_01_c0_wB09,ketone_01_c0,ketone,1,0.0,B09,2,9,4000,3000,2680.5,673.5,76.8,2590,583,2773,766,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wB09.png,5.202,30,96,pass_geometry
ketone_01_c0_wB10,ketone_01_c0,ketone,1,0.0,B10,2,10,4000,3000,2878.5,661.5,83.4,2780,563,2979,762,199,199,crops/ketone/ketone_01_c0/ketone_01_c0_wB10.png,8.506,30,96,pass_geometry
ketone_01_c0_wB11,ketone_01_c0,ketone,1,0.0,B11,2,11,4000,3000,3082.5,658.5,81.0,2986,563,3179,756,193,193,crops/ketone/ketone_01_c0/ketone_01_c0_wB11.png,6.097,30,96,pass_geometry
ketone_01_c0_wB12,ketone_01_c0,ketone,1,0.0,B12,2,12,4000,3000,3289.5,655.5,81.9,3193,559,3388,754,195,195,crops/ketone/ketone_01_c0/ketone_01_c0_wB12.png,8.039,30,96,pass_geometry
ketone_01_c0_wC01,ketone_01_c0,ketone,1,0.0,C01,3,1,4000,3000,1069.5,925.5,79.5,976,832,1165,1021,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wC01.png,0.8,30,96,pass_geometry
ketone_01_c0_wC02,ketone_01_c0,ketone,1,0.0,C02,3,2,4000,3000,1273.5,922.5,74.7,1185,833,1364,1012,179,179,crops/ketone/ketone_01_c0/ketone_01_c0_wC02.png,3.797,30,96,pass_geometry
ketone_01_c0_wC03,ketone_01_c0,ketone,1,0.0,C03,3,3,4000,3000,1471.5,913.5,77.1,1381,823,1564,1006,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wC03.png,0.852,30,96,pass_geometry
ketone_01_c0_wC04,ketone_01_c0,ketone,1,0.0,C04,3,4,4000,3000,1672.5,904.5,78.9,1578,811,1767,1000,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wC04.png,3.884,30,96,pass_geometry
ketone_01_c0_wC05,ketone_01_c0,ketone,1,0.0,C05,3,5,4000,3000,1873.5,898.5,79.2,1780,805,1969,994,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wC05.png,4.053,30,96,pass_geometry
ketone_01_c0_wC06,ketone_01_c0,ketone,1,0.0,C06,3,6,4000,3000,2074.5,895.5,78.6,1982,803,2169,990,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wC06.png,2.025,30,96,pass_geometry
ketone_01_c0_wC07,ketone_01_c0,ketone,1,0.0,C07,3,7,4000,3000,2284.5,886.5,72.9,2198,800,2373,975,175,175,crops/ketone/ketone_01_c0/ketone_01_c0_wC07.png,7.713,30,96,pass_geometry
ketone_01_c0_wC08,ketone_01_c0,ketone,1,0.0,C08,3,8,4000,3000,2482.5,889.5,82.5,2385,792,2582,989,197,197,crops/ketone/ketone_01_c0/ketone_01_c0_wC08.png,5.946,30,96,pass_geometry
ketone_01_c0_wC09,ketone_01_c0,ketone,1,0.0,C09,3,9,4000,3000,2683.5,877.5,78.6,2591,785,2778,972,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wC09.png,2.744,30,96,pass_geometry
ketone_01_c0_wC10,ketone_01_c0,ketone,1,0.0,C10,3,10,4000,3000,2887.5,874.5,74.1,2800,787,2977,964,177,177,crops/ketone/ketone_01_c0/ketone_01_c0_wC10.png,5.372,30,96,pass_geometry
ketone_01_c0_wC11,ketone_01_c0,ketone,1,0.0,C11,3,11,4000,3000,3085.5,862.5,78.6,2993,769,3180,956,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wC11.png,4.279,30,96,pass_geometry
ketone_01_c0_wC12,ketone_01_c0,ketone,1,0.0,C12,3,12,4000,3000,3292.5,856.5,78.0,3199,764,3386,951,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wC12.png,7.914,30,96,pass_geometry
ketone_01_c0_wD01,ketone_01_c0,ketone,1,0.0,D01,4,1,4000,3000,1072.5,1126.5,76.5,982,1036,1165,1219,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wD01.png,4.785,30,96,pass_geometry
ketone_01_c0_wD02,ketone_01_c0,ketone,1,0.0,D02,4,2,4000,3000,1273.5,1120.5,75.9,1184,1031,1365,1212,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wD02.png,4.831,30,96,pass_geometry
ketone_01_c0_wD03,ketone_01_c0,ketone,1,0.0,D03,4,3,4000,3000,1477.5,1114.5,76.2,1388,1025,1569,1206,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wD03.png,2.177,30,96,pass_geometry
ketone_01_c0_wD04,ketone_01_c0,ketone,1,0.0,D04,4,4,4000,3000,1678.5,1108.5,77.4,1587,1017,1772,1202,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wD04.png,2.27,30,96,pass_geometry
ketone_01_c0_wD05,ketone_01_c0,ketone,1,0.0,D05,4,5,4000,3000,1876.5,1105.5,77.7,1785,1014,1970,1199,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wD05.png,5.101,30,96,pass_geometry
ketone_01_c0_wD06,ketone_01_c0,ketone,1,0.0,D06,4,6,4000,3000,2080.5,1096.5,78.6,1988,1004,2175,1191,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wD06.png,2.502,30,96,pass_geometry
ketone_01_c0_wD07,ketone_01_c0,ketone,1,0.0,D07,4,7,4000,3000,2281.5,1093.5,79.8,2187,999,2378,1190,191,191,crops/ketone/ketone_01_c0/ketone_01_c0_wD07.png,2.536,30,96,pass_geometry
ketone_01_c0_wD08,ketone_01_c0,ketone,1,0.0,D08,4,8,4000,3000,2479.5,1087.5,76.2,2390,998,2571,1179,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wD08.png,5.429,30,96,pass_geometry
ketone_01_c0_wD09,ketone_01_c0,ketone,1,0.0,D09,4,9,4000,3000,2683.5,1084.5,73.2,2597,998,2772,1173,175,175,crops/ketone/ketone_01_c0/ketone_01_c0_wD09.png,4.932,30,96,pass_geometry
ketone_01_c0_wD10,ketone_01_c0,ketone,1,0.0,D10,4,10,4000,3000,2884.5,1075.5,75.6,2795,986,2976,1167,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wD10.png,2.896,30,96,pass_geometry
ketone_01_c0_wD11,ketone_01_c0,ketone,1,0.0,D11,4,11,4000,3000,3085.5,1066.5,78.9,2992,973,3181,1162,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wD11.png,3.364,30,96,pass_geometry
ketone_01_c0_wD12,ketone_01_c0,ketone,1,0.0,D12,4,12,4000,3000,3292.5,1063.5,79.2,3198,970,3387,1159,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wD12.png,3.148,30,96,pass_geometry
ketone_01_c0_wE01,ketone_01_c0,ketone,1,0.0,E01,5,1,4000,3000,1087.5,1327.5,75.9,998,1238,1179,1419,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wE01.png,2.555,30,96,pass_geometry
ketone_01_c0_wE02,ketone_01_c0,ketone,1,0.0,E02,5,2,4000,3000,1282.5,1318.5,74.1,1194,1231,1371,1408,177,177,crops/ketone/ketone_01_c0/ketone_01_c0_wE02.png,5.274,30,96,pass_geometry
ketone_01_c0_wE03,ketone_01_c0,ketone,1,0.0,E03,5,3,4000,3000,1498.5,1315.5,71.4,1414,1231,1585,1402,171,171,crops/ketone/ketone_01_c0/ketone_01_c0_wE03.png,12.082,30,96,pass_geometry
ketone_01_c0_wE04,ketone_01_c0,ketone,1,0.0,E04,5,4,4000,3000,1696.5,1312.5,72.0,1612,1227,1783,1398,171,171,crops/ketone/ketone_01_c0/ketone_01_c0_wE04.png,9.494,30,96,pass_geometry
ketone_01_c0_wE05,ketone_01_c0,ketone,1,0.0,E05,5,5,4000,3000,1894.5,1309.5,69.9,1812,1227,1979,1394,167,167,crops/ketone/ketone_01_c0/ketone_01_c0_wE05.png,8.094,30,96,pass_geometry
ketone_01_c0_wE06,ketone_01_c0,ketone,1,0.0,E06,5,6,4000,3000,2086.5,1300.5,78.3,1994,1208,2181,1395,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wE06.png,2.621,30,96,pass_geometry
ketone_01_c0_wE07,ketone_01_c0,ketone,1,0.0,E07,5,7,4000,3000,2290.5,1291.5,79.2,2197,1198,2386,1387,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wE07.png,1.901,30,96,pass_geometry
ketone_01_c0_wE08,ketone_01_c0,ketone,1,0.0,E08,5,8,4000,3000,2491.5,1282.5,79.5,2398,1188,2587,1377,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wE08.png,4.797,30,96,pass_geometry
ketone_01_c0_wE09,ketone_01_c0,ketone,1,0.0,E09,5,9,4000,3000,2695.5,1282.5,75.6,2606,1192,2787,1373,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wE09.png,4.784,30,96,pass_geometry
ketone_01_c0_wE10,ketone_01_c0,ketone,1,0.0,E10,5,10,4000,3000,2890.5,1276.5,76.8,2800,1186,2983,1369,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wE10.png,1.741,30,96,pass_geometry
ketone_01_c0_wE11,ketone_01_c0,ketone,1,0.0,E11,5,11,4000,3000,3088.5,1273.5,72.0,3004,1189,3175,1360,171,171,crops/ketone/ketone_01_c0/ketone_01_c0_wE11.png,5.807,30,96,pass_geometry
ketone_01_c0_wE12,ketone_01_c0,ketone,1,0.0,E12,5,12,4000,3000,3295.5,1261.5,79.2,3202,1168,3391,1357,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wE12.png,2.846,30,96,pass_geometry
ketone_01_c0_wF01,ketone_01_c0,ketone,1,0.0,F01,6,1,4000,3000,1090.5,1528.5,77.4,999,1437,1184,1622,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wF01.png,2.664,30,96,pass_geometry
ketone_01_c0_wF02,ketone_01_c0,ketone,1,0.0,F02,6,2,4000,3000,1291.5,1519.5,75.9,1202,1430,1383,1611,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wF02.png,3.704,30,96,pass_geometry
ketone_01_c0_wF03,ketone_01_c0,ketone,1,0.0,F03,6,3,4000,3000,1492.5,1519.5,76.5,1401,1429,1584,1612,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wF03.png,2.996,30,96,pass_geometry
ketone_01_c0_wF04,ketone_01_c0,ketone,1,0.0,F04,6,4,4000,3000,1693.5,1513.5,78.0,1601,1421,1788,1608,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wF04.png,2.685,30,96,pass_geometry
ketone_01_c0_wF05,ketone_01_c0,ketone,1,0.0,F05,6,5,4000,3000,1897.5,1504.5,75.6,1808,1415,1989,1596,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wF05.png,3.181,30,96,pass_geometry
ketone_01_c0_wF06,ketone_01_c0,ketone,1,0.0,F06,6,6,4000,3000,2086.5,1495.5,72.6,2001,1410,2174,1583,173,173,crops/ketone/ketone_01_c0/ketone_01_c0_wF06.png,8.945,30,96,pass_geometry
ketone_01_c0_wF07,ketone_01_c0,ketone,1,0.0,F07,6,7,4000,3000,2299.5,1489.5,78.6,2207,1397,2394,1584,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wF07.png,5.756,30,96,pass_geometry
ketone_01_c0_wF08,ketone_01_c0,ketone,1,0.0,F08,6,8,4000,3000,2494.5,1483.5,72.6,2409,1398,2582,1571,173,173,crops/ketone/ketone_01_c0/ketone_01_c0_wF08.png,3.891,30,96,pass_geometry
ketone_01_c0_wF09,ketone_01_c0,ketone,1,0.0,F09,6,9,4000,3000,2698.5,1483.5,67.584,2619,1404,2780,1565,161,161,crops/ketone/ketone_01_c0/ketone_01_c0_wF09.png,3.39,30,96,pass_geometry
ketone_01_c0_wF10,ketone_01_c0,ketone,1,0.0,F10,6,10,4000,3000,2899.5,1477.5,75.9,2810,1388,2991,1569,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wF10.png,3.8,30,96,pass_geometry
ketone_01_c0_wF11,ketone_01_c0,ketone,1,0.0,F11,6,11,4000,3000,3100.5,1471.5,77.7,3009,1380,3194,1565,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wF11.png,4.233,30,96,pass_geometry
ketone_01_c0_wF12,ketone_01_c0,ketone,1,0.0,F12,6,12,4000,3000,3298.5,1462.5,78.9,3205,1368,3394,1557,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wF12.png,1.75,30,96,pass_geometry
ketone_01_c0_wG01,ketone_01_c0,ketone,1,0.0,G01,7,1,4000,3000,1105.5,1723.5,69.9,1023,1641,1190,1808,167,167,crops/ketone/ketone_01_c0/ketone_01_c0_wG01.png,6.146,30,96,pass_geometry
ketone_01_c0_wG02,ketone_01_c0,ketone,1,0.0,G02,7,2,4000,3000,1297.5,1726.5,78.9,1204,1633,1393,1822,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wG02.png,5.753,30,96,pass_geometry
ketone_01_c0_wG03,ketone_01_c0,ketone,1,0.0,G03,7,3,4000,3000,1501.5,1714.5,76.2,1412,1625,1593,1806,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wG03.png,1.677,30,96,pass_geometry
ketone_01_c0_wG04,ketone_01_c0,ketone,1,0.0,G04,7,4,4000,3000,1702.5,1705.5,78.9,1608,1612,1797,1801,189,189,crops/ketone/ketone_01_c0/ketone_01_c0_wG04.png,4.98,30,96,pass_geometry
ketone_01_c0_wG05,ketone_01_c0,ketone,1,0.0,G05,7,5,4000,3000,1903.5,1702.5,74.7,1815,1613,1994,1792,179,179,crops/ketone/ketone_01_c0/ketone_01_c0_wG05.png,3.251,30,96,pass_geometry
ketone_01_c0_wG06,ketone_01_c0,ketone,1,0.0,G06,7,6,4000,3000,2098.5,1699.5,67.584,2019,1620,2180,1781,161,161,crops/ketone/ketone_01_c0/ketone_01_c0_wG06.png,2.508,30,96,pass_geometry
ketone_01_c0_wG07,ketone_01_c0,ketone,1,0.0,G07,7,7,4000,3000,2302.5,1693.5,78.0,2210,1601,2397,1788,187,187,crops/ketone/ketone_01_c0/ketone_01_c0_wG07.png,1.968,30,96,pass_geometry
ketone_01_c0_wG08,ketone_01_c0,ketone,1,0.0,G08,7,8,4000,3000,2506.5,1690.5,70.8,2423,1607,2592,1776,169,169,crops/ketone/ketone_01_c0/ketone_01_c0_wG08.png,6.878,30,96,pass_geometry
ketone_01_c0_wG09,ketone_01_c0,ketone,1,0.0,G09,7,9,4000,3000,2701.5,1681.5,76.5,2611,1591,2794,1774,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wG09.png,0.982,30,96,pass_geometry
ketone_01_c0_wG10,ketone_01_c0,ketone,1,0.0,G10,7,10,4000,3000,2899.5,1675.5,75.3,2811,1587,2990,1766,179,179,crops/ketone/ketone_01_c0/ketone_01_c0_wG10.png,1.458,30,96,pass_geometry
ketone_01_c0_wG11,ketone_01_c0,ketone,1,0.0,G11,7,11,4000,3000,3103.5,1669.5,74.1,3016,1582,3193,1759,177,177,crops/ketone/ketone_01_c0/ketone_01_c0_wG11.png,2.629,30,96,pass_geometry
ketone_01_c0_wG12,ketone_01_c0,ketone,1,0.0,G12,7,12,4000,3000,3304.5,1663.5,77.4,3213,1572,3398,1757,185,185,crops/ketone/ketone_01_c0/ketone_01_c0_wG12.png,3.521,30,96,pass_geometry
ketone_01_c0_wH01,ketone_01_c0,ketone,1,0.0,H01,8,1,4000,3000,1105.5,1930.5,76.2,1016,1841,1197,2022,181,181,crops/ketone/ketone_01_c0/ketone_01_c0_wH01.png,5.483,30,96,pass_geometry
ketone_01_c0_wH02,ketone_01_c0,ketone,1,0.0,H02,8,2,4000,3000,1309.5,1921.5,76.8,1219,1831,1402,2014,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wH02.png,1.354,30,96,pass_geometry
ketone_01_c0_wH03,ketone_01_c0,ketone,1,0.0,H03,8,3,4000,3000,1501.5,1912.5,72.3,1416,1826,1589,1999,173,173,crops/ketone/ketone_01_c0/ketone_01_c0_wH03.png,6.96,30,96,pass_geometry
ketone_01_c0_wH04,ketone_01_c0,ketone,1,0.0,H04,8,4,4000,3000,1708.5,1906.5,76.8,1618,1816,1801,1999,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wH04.png,2.43,30,96,pass_geometry
ketone_01_c0_wH05,ketone_01_c0,ketone,1,0.0,H05,8,5,4000,3000,1915.5,1900.5,71.7,1831,1816,2002,1987,171,171,crops/ketone/ketone_01_c0/ketone_01_c0_wH05.png,8.607,30,96,pass_geometry
ketone_01_c0_wH06,ketone_01_c0,ketone,1,0.0,H06,8,6,4000,3000,2107.5,1903.5,72.0,2023,1819,2194,1990,171,171,crops/ketone/ketone_01_c0/ketone_01_c0_wH06.png,6.462,30,96,pass_geometry
ketone_01_c0_wH07,ketone_01_c0,ketone,1,0.0,H07,8,7,4000,3000,2308.5,1891.5,76.8,2218,1801,2401,1984,183,183,crops/ketone/ketone_01_c0/ketone_01_c0_wH07.png,2.079,30,96,pass_geometry
ketone_01_c0_wH08,ketone_01_c0,ketone,1,0.0,H08,8,8,4000,3000,2503.5,1888.5,67.584,2424,1809,2585,1970,161,161,crops/ketone/ketone_01_c0/ketone_01_c0_wH08.png,4.058,30,96,pass_geometry
ketone_01_c0_wH09,ketone_01_c0,ketone,1,0.0,H09,8,9,4000,3000,2698.5,1879.5,71.1,2615,1796,2784,1965,169,169,crops/ketone/ketone_01_c0/ketone_01_c0_wH09.png,7.216,30,96,pass_geometry
